datetime;name;temp;radiation_temp;humidity;precip;precip_sum;wind_speed;wind_gust;wind_direction;pressure;pressure_at_sea_level;duplicated_timestamp_label;temp_repetitions_label;temp_gross_value_label;temp_persistance_label;temp_step_label;temp_window_variation_label;temp_final_label;network;lat;lon;call_name;location
2022-10-09 05:00:00;vlinder01;3.4;NaN;96.0;0.0;0.2;0.0;0.0;305.0;102129.0;102406.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.980438;3.815763;Proefhoeve;Melle
2022-10-09 06:00:00;vlinder01;3.6;NaN;96.0;0.0;0.4;0.0;0.0;305.0;102114.0;102391.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.980438;3.815763;Proefhoeve;Melle
2022-10-09 07:00:00;vlinder01;5.5;NaN;98.0;0.0;0.4;0.5;3.2;305.0;102093.0;102369.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.980438;3.815763;Proefhoeve;Melle
2022-10-09 08:00:00;vlinder01;8.8;NaN;96.0;0.0;0.4;4.5;8.1;145.0;102094.0;102367.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.980438;3.815763;Proefhoeve;Melle
2022-10-09 09:00:00;vlinder01;12.4;NaN;80.0;0.0;0.4;5.6;9.7;135.0;102054.0;102325.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.980438;3.815763;Proefhoeve;Melle
2022-10-09 10:00:00;vlinder01;14.1;NaN;73.0;0.0;0.4;5.7;9.7;135.0;101995.0;102265.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.980438;3.815763;Proefhoeve;Melle
2022-10-09 11:00:00;vlinder01;15.4;NaN;70.0;0.0;0.4;5.5;9.7;185.0;101912.0;102181.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.980438;3.815763;Proefhoeve;Melle
2022-10-09 12:00:00;vlinder01;16.4;NaN;68.0;0.0;0.4;6.8;12.9;165.0;101811.0;102079.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.980438;3.815763;Proefhoeve;Melle
2022-10-09 13:00:00;vlinder01;17.2;NaN;65.0;0.0;0.4;8.1;12.9;195.0;101682.0;101949.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.980438;3.815763;Proefhoeve;Melle
2022-10-09 14:00:00;vlinder01;17.7;NaN;61.0;0.0;0.4;8.1;12.9;145.0;101591.0;101858.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.980438;3.815763;Proefhoeve;Melle
2022-10-09 15:00:00;vlinder01;17.6;NaN;59.0;0.0;0.4;7.1;12.9;145.0;101520.0;101787.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.980438;3.815763;Proefhoeve;Melle
2022-10-09 16:00:00;vlinder01;17.0;NaN;62.0;0.0;0.4;5.8;9.7;135.0;101435.0;101702.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.980438;3.815763;Proefhoeve;Melle
2022-10-09 17:00:00;vlinder01;15.0;NaN;71.0;0.0;0.4;1.9;3.2;145.0;101367.0;101635.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.980438;3.815763;Proefhoeve;Melle
2022-10-09 18:00:00;vlinder01;11.9;NaN;80.0;0.0;0.4;2.3;3.2;145.0;101365.0;101635.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.980438;3.815763;Proefhoeve;Melle
2022-10-09 19:00:00;vlinder01;10.8;NaN;82.0;0.0;0.4;3.5;6.4;145.0;101332.0;101603.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.980438;3.815763;Proefhoeve;Melle
2022-10-09 20:00:00;vlinder01;11.0;NaN;80.0;0.0;0.4;3.7;4.8;135.0;101283.0;101553.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.980438;3.815763;Proefhoeve;Melle
2022-10-09 21:00:00;vlinder01;10.1;NaN;83.0;0.0;0.4;4.8;8.1;135.0;101238.0;101509.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.980438;3.815763;Proefhoeve;Melle
2022-10-09 21:50:00;vlinder01;10.9;NaN;81.0;0.0;0.4;5.5;8.1;145.0;101229.0;101499.0;duplicated timestamp outlier;not checked;not checked;not checked;not checked;not checked;duplicated timestamp outlier;Vlinder;50.980438;3.815763;Proefhoeve;Melle
2022-10-09 21:50:00;vlinder01;10.9;NaN;81.0;0.0;0.4;5.5;8.1;145.0;101229.0;101499.0;duplicated timestamp outlier;not checked;not checked;not checked;not checked;not checked;duplicated timestamp outlier;Vlinder;50.980438;3.815763;Proefhoeve;Melle
2022-10-09 22:00:00;vlinder01;11.1;NaN;81.0;0.0;0.4;5.4;8.1;135.0;101226.0;101496.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.980438;3.815763;Proefhoeve;Melle
2022-10-09 23:00:00;vlinder01;10.6;NaN;80.0;0.0;0.4;1.2;3.2;135.0;101219.0;101490.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.980438;3.815763;Proefhoeve;Melle
2022-10-10 00:00:00;vlinder01;8.2;NaN;89.0;0.0;0.0;0.7;3.2;135.0;101181.0;101453.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.980438;3.815763;Proefhoeve;Melle
2022-10-10 01:00:00;vlinder01;9.2;NaN;89.0;0.0;0.0;3.1;8.1;195.0;101147.0;101418.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.980438;3.815763;Proefhoeve;Melle
2022-10-10 02:00:00;vlinder01;9.9;NaN;88.0;0.0;0.0;4.8;8.1;185.0;101106.0;101377.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.980438;3.815763;Proefhoeve;Melle
2022-10-10 03:00:00;vlinder01;9.7;NaN;88.0;0.0;0.0;3.1;4.8;235.0;101088.0;101359.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.980438;3.815763;Proefhoeve;Melle
2022-10-10 04:00:00;vlinder01;9.7;NaN;89.0;0.0;0.0;6.2;9.7;175.0;101086.0;101357.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.980438;3.815763;Proefhoeve;Melle
2022-10-10 05:00:00;vlinder01;9.7;NaN;90.0;0.0;0.0;7.3;11.3;185.0;101085.0;101356.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.980438;3.815763;Proefhoeve;Melle
2022-10-10 06:00:00;vlinder01;10.0;NaN;90.0;0.0;0.0;7.2;11.3;225.0;101110.0;101381.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.980438;3.815763;Proefhoeve;Melle
2022-10-10 07:00:00;vlinder01;10.0;NaN;91.0;0.0;0.0;3.4;6.4;195.0;101144.0;101415.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.980438;3.815763;Proefhoeve;Melle
2022-10-10 08:00:00;vlinder01;11.9;NaN;90.0;0.0;0.0;4.4;8.1;195.0;101174.0;101444.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.980438;3.815763;Proefhoeve;Melle
2022-10-10 09:00:00;vlinder01;13.8;NaN;86.0;0.0;0.0;8.0;12.9;225.0;101247.0;101516.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.980438;3.815763;Proefhoeve;Melle
2022-10-10 10:00:00;vlinder01;15.3;NaN;82.0;0.0;0.0;5.0;8.1;275.0;101284.0;101552.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.980438;3.815763;Proefhoeve;Melle
2022-10-10 11:00:00;vlinder01;16.9;NaN;76.0;0.0;0.0;8.3;12.9;285.0;101370.0;101637.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.980438;3.815763;Proefhoeve;Melle
2022-10-10 12:00:00;vlinder01;16.8;NaN;78.0;0.0;0.0;6.5;9.7;275.0;101398.0;101665.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.980438;3.815763;Proefhoeve;Melle
2022-10-10 13:00:00;vlinder01;17.3;NaN;79.0;0.0;0.0;11.2;16.1;295.0;101447.0;101714.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.980438;3.815763;Proefhoeve;Melle
2022-10-10 14:00:00;vlinder01;15.7;NaN;86.0;0.0;0.0;15.2;22.5;355.0;101552.0;101820.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.980438;3.815763;Proefhoeve;Melle
2022-10-10 15:00:00;vlinder01;13.2;NaN;92.0;0.0;0.0;15.6;22.5;355.0;101685.0;101955.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.980438;3.815763;Proefhoeve;Melle
2022-10-10 16:00:00;vlinder01;13.1;NaN;90.0;0.0;0.0;6.4;11.3;355.0;101767.0;102037.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.980438;3.815763;Proefhoeve;Melle
2022-10-10 17:00:00;vlinder01;13.3;NaN;83.0;0.0;0.0;8.4;14.5;355.0;101843.0;102113.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.980438;3.815763;Proefhoeve;Melle
2022-10-10 18:00:00;vlinder01;11.5;NaN;83.0;0.0;0.0;3.7;4.8;5.0;101964.0;102235.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.980438;3.815763;Proefhoeve;Melle
2022-10-10 19:00:00;vlinder01;9.3;NaN;87.0;0.0;0.0;0.0;0.0;5.0;102044.0;102317.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.980438;3.815763;Proefhoeve;Melle
2022-10-10 20:00:00;vlinder01;8.3;NaN;93.0;0.0;0.0;0.0;0.0;5.0;102113.0;102387.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.980438;3.815763;Proefhoeve;Melle
2022-10-10 21:00:00;vlinder01;7.1;NaN;93.0;0.0;0.0;0.0;0.0;5.0;102189.0;102464.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.980438;3.815763;Proefhoeve;Melle
2022-10-10 22:00:00;vlinder01;6.1;NaN;94.0;0.0;0.0;0.0;0.0;5.0;102243.0;102518.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.980438;3.815763;Proefhoeve;Melle
2022-10-10 23:00:00;vlinder01;5.3;NaN;94.0;0.0;0.0;0.0;0.0;5.0;102272.0;102548.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.980438;3.815763;Proefhoeve;Melle
2022-10-11 00:00:00;vlinder01;4.8;NaN;95.0;0.0;0.0;0.0;0.0;5.0;102280.0;102556.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.980438;3.815763;Proefhoeve;Melle
2022-10-11 01:00:00;vlinder01;4.3;NaN;95.0;0.2;0.2;0.0;0.0;5.0;102311.0;102588.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.980438;3.815763;Proefhoeve;Melle
2022-10-11 02:00:00;vlinder01;3.9;NaN;95.0;0.0;0.2;0.0;0.0;5.0;102321.0;102598.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.980438;3.815763;Proefhoeve;Melle
2022-10-11 03:00:00;vlinder01;3.6;NaN;96.0;0.0;0.2;0.0;0.0;5.0;102330.0;102607.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.980438;3.815763;Proefhoeve;Melle
2022-10-11 04:00:00;vlinder01;3.2;NaN;96.0;0.0;0.2;0.0;0.0;5.0;102353.0;102631.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.980438;3.815763;Proefhoeve;Melle
2022-10-11 05:00:00;vlinder01;2.9;NaN;96.0;0.0;0.4;0.0;0.0;5.0;102381.0;102659.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.980438;3.815763;Proefhoeve;Melle
2022-10-11 06:00:00;vlinder01;2.5;NaN;96.0;0.0;0.4;0.0;0.0;5.0;102425.0;102703.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.980438;3.815763;Proefhoeve;Melle
2022-10-11 07:00:00;vlinder01;4.0;NaN;97.0;0.0;0.4;0.0;0.0;5.0;102485.0;102762.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.980438;3.815763;Proefhoeve;Melle
2022-10-11 08:00:00;vlinder01;6.9;NaN;98.0;0.0;0.4;0.0;0.0;5.0;102515.0;102790.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.980438;3.815763;Proefhoeve;Melle
2022-10-11 09:00:00;vlinder01;6.9;NaN;98.0;0.0;0.4;0.0;0.0;5.0;102515.0;102790.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.980438;3.815763;Proefhoeve;Melle
2022-10-11 10:00:00;vlinder01;13.7;NaN;82.0;0.0;0.4;0.2;3.2;5.0;102536.0;102807.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.980438;3.815763;Proefhoeve;Melle
2022-10-11 11:00:00;vlinder01;15.1;NaN;69.0;0.0;0.4;2.4;4.8;65.0;102521.0;102791.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.980438;3.815763;Proefhoeve;Melle
2022-10-11 12:00:00;vlinder01;15.4;NaN;66.0;0.0;0.4;4.9;8.1;95.0;102483.0;102753.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.980438;3.815763;Proefhoeve;Melle
2022-10-11 13:00:00;vlinder01;15.5;NaN;64.0;0.0;0.4;4.5;8.1;165.0;102443.0;102713.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.980438;3.815763;Proefhoeve;Melle
2022-10-11 14:00:00;vlinder01;16.1;NaN;63.0;0.0;0.4;6.9;12.9;45.0;102415.0;102684.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.980438;3.815763;Proefhoeve;Melle
2022-10-11 15:00:00;vlinder01;16.0;NaN;61.0;0.0;0.4;2.8;8.1;125.0;102372.0;102641.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.980438;3.815763;Proefhoeve;Melle
2022-10-11 16:00:00;vlinder01;15.5;NaN;61.0;0.0;0.4;0.2;1.6;65.0;102336.0;102606.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.980438;3.815763;Proefhoeve;Melle
2022-10-11 17:00:00;vlinder01;12.5;NaN;76.0;0.0;0.4;0.0;0.0;65.0;102338.0;102609.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.980438;3.815763;Proefhoeve;Melle
2022-10-11 18:00:00;vlinder01;8.9;NaN;86.0;0.0;0.4;0.0;0.0;65.0;102322.0;102596.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.980438;3.815763;Proefhoeve;Melle
2022-10-11 19:00:00;vlinder01;7.2;NaN;91.0;0.0;0.4;0.0;0.0;65.0;102324.0;102599.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.980438;3.815763;Proefhoeve;Melle
2022-10-11 20:00:00;vlinder01;6.4;NaN;93.0;0.0;0.4;0.0;0.0;65.0;102316.0;102591.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.980438;3.815763;Proefhoeve;Melle
2022-10-11 21:00:00;vlinder01;5.8;NaN;94.0;0.0;0.4;0.0;0.0;65.0;102339.0;102615.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.980438;3.815763;Proefhoeve;Melle
2022-10-11 22:00:00;vlinder01;5.2;NaN;94.0;0.0;0.4;0.0;0.0;65.0;102315.0;102591.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.980438;3.815763;Proefhoeve;Melle
2022-10-11 23:00:00;vlinder01;4.7;NaN;95.0;0.0;0.4;0.0;0.0;65.0;102283.0;102559.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.980438;3.815763;Proefhoeve;Melle
2022-10-04 00:00:00;vlinder02;9.4;7.8;94.0;0.0;0.0;0.0;0.0;295.0;102546.0;102449.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.022379;3.709695;Sterre;Gent
2022-10-04 01:00:00;vlinder02;9.7;7.9;94.0;0.0;0.0;0.0;0.0;255.0;102522.0;102425.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.022379;3.709695;Sterre;Gent
2022-10-04 02:00:00;vlinder02;9.4;7.7;95.0;0.0;0.0;0.0;1.6;255.0;102443.0;102346.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.022379;3.709695;Sterre;Gent
2022-10-04 03:00:00;vlinder02;9.1;7.5;95.0;0.0;0.0;0.2;3.2;215.0;102339.0;102242.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.022379;3.709695;Sterre;Gent
2022-10-04 04:00:00;vlinder02;9.0;7.4;95.0;0.0;0.0;0.5;4.8;235.0;102282.0;102185.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.022379;3.709695;Sterre;Gent
2022-10-04 05:00:00;vlinder02;9.0;7.3;95.0;0.0;0.0;0.4;4.8;255.0;102273.0;102176.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.022379;3.709695;Sterre;Gent
2022-10-04 06:00:00;vlinder02;8.6;6.8;95.0;0.0;0.0;0.0;0.0;265.0;102273.0;102176.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.022379;3.709695;Sterre;Gent
2022-10-04 07:00:00;vlinder02;9.1;12.9;96.0;0.0;0.0;0.6;3.2;265.0;102267.0;102170.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.022379;3.709695;Sterre;Gent
2022-10-04 08:00:00;vlinder02;11.3;21.4;93.0;0.0;0.0;3.6;11.3;255.0;102251.0;102153.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.022379;3.709695;Sterre;Gent
2022-10-04 09:00:00;vlinder02;12.9;23.5;87.0;0.0;0.0;5.0;11.3;225.0;102204.0;102105.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.022379;3.709695;Sterre;Gent
2022-10-04 10:00:00;vlinder02;14.3;22.4;82.0;0.0;0.0;8.8;22.5;255.0;102187.0;102087.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.022379;3.709695;Sterre;Gent
2022-10-04 11:00:00;vlinder02;15.9;25.4;80.0;0.0;0.0;6.2;12.9;255.0;102167.0;102067.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.022379;3.709695;Sterre;Gent
2022-10-04 12:00:00;vlinder02;17.1;27.6;77.0;0.0;0.0;5.7;12.9;265.0;102146.0;102045.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.022379;3.709695;Sterre;Gent
2022-10-04 13:00:00;vlinder02;18.4;28.6;75.0;0.0;0.0;5.6;16.1;265.0;102081.0;101980.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.022379;3.709695;Sterre;Gent
2022-10-04 14:00:00;vlinder02;19.1;28.5;74.0;0.0;0.0;5.3;12.9;285.0;102003.0;101901.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.022379;3.709695;Sterre;Gent
2022-10-04 15:00:00;vlinder02;18.3;20.5;75.0;0.0;0.0;4.9;12.9;295.0;102002.0;101900.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.022379;3.709695;Sterre;Gent
2022-10-04 16:00:00;vlinder02;18.0;20.0;76.0;0.0;0.0;3.5;8.1;215.0;101995.0;101894.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.022379;3.709695;Sterre;Gent
2022-10-04 17:00:00;vlinder02;17.4;17.1;80.0;0.0;0.0;3.8;9.7;245.0;102022.0;101921.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.022379;3.709695;Sterre;Gent
2022-10-04 18:00:00;vlinder02;17.0;16.3;80.0;0.0;0.0;2.7;8.1;245.0;102043.0;101942.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.022379;3.709695;Sterre;Gent
2022-10-04 19:00:00;vlinder02;16.4;15.7;82.0;0.0;0.0;0.9;4.8;245.0;102024.0;101923.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.022379;3.709695;Sterre;Gent
2022-10-04 20:00:00;vlinder02;16.2;15.8;82.0;0.0;0.0;3.5;11.3;235.0;101999.0;101898.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.022379;3.709695;Sterre;Gent
2022-10-04 21:00:00;vlinder02;16.0;15.4;84.0;0.0;0.0;1.5;4.8;305.0;102032.0;101931.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.022379;3.709695;Sterre;Gent
2022-10-04 22:00:00;vlinder02;15.6;15.0;86.0;0.0;0.0;0.6;3.2;255.0;102033.0;101933.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.022379;3.709695;Sterre;Gent
2022-10-04 23:00:00;vlinder02;15.5;15.1;87.0;0.0;0.0;1.7;6.4;255.0;101979.0;101879.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.022379;3.709695;Sterre;Gent
2022-10-05 00:00:00;vlinder02;15.4;14.8;87.0;0.0;0.0;2.5;8.1;245.0;101955.0;101855.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.022379;3.709695;Sterre;Gent
2022-10-05 01:00:00;vlinder02;15.4;14.9;84.0;0.0;0.0;1.6;6.4;245.0;101897.0;101797.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.022379;3.709695;Sterre;Gent
2022-10-05 02:00:00;vlinder02;15.4;14.8;84.0;0.0;0.0;2.2;8.1;225.0;101846.0;101746.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.022379;3.709695;Sterre;Gent
2022-10-05 03:00:00;vlinder02;15.3;14.8;82.0;0.0;0.0;3.4;9.7;305.0;101795.0;101694.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.022379;3.709695;Sterre;Gent
2022-10-05 04:00:00;vlinder02;15.3;14.9;82.0;0.0;0.0;4.2;12.9;245.0;101753.0;101652.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.022379;3.709695;Sterre;Gent
2022-10-05 05:00:00;vlinder02;15.3;14.8;81.0;0.0;0.0;4.9;12.9;255.0;101687.0;101586.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.022379;3.709695;Sterre;Gent
2022-10-05 06:00:00;vlinder02;15.4;15.0;81.0;0.0;0.0;4.9;17.7;205.0;101667.0;101566.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.022379;3.709695;Sterre;Gent
2022-10-05 07:00:00;vlinder02;15.3;15.3;83.0;0.0;0.0;2.6;11.3;205.0;101697.0;101596.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.022379;3.709695;Sterre;Gent
2022-10-05 08:00:00;vlinder02;15.5;16.6;84.0;0.0;0.0;4.8;14.5;215.0;101671.0;101570.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.022379;3.709695;Sterre;Gent
2022-10-05 09:00:00;vlinder02;15.8;17.5;84.0;0.0;0.0;6.6;16.1;255.0;101642.0;101541.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.022379;3.709695;Sterre;Gent
2022-10-05 10:00:00;vlinder02;16.7;19.9;81.0;0.0;0.0;9.4;29.0;255.0;101600.0;101499.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.022379;3.709695;Sterre;Gent
2022-10-05 11:00:00;vlinder02;17.1;19.3;78.0;0.0;0.0;7.7;20.9;275.0;101579.0;101477.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.022379;3.709695;Sterre;Gent
2022-10-05 12:00:00;vlinder02;17.3;19.7;76.0;0.0;0.0;10.3;27.4;245.0;101565.0;101463.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.022379;3.709695;Sterre;Gent
2022-10-05 13:00:00;vlinder02;17.6;19.4;75.0;0.0;0.0;8.3;17.7;255.0;101567.0;101465.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.022379;3.709695;Sterre;Gent
2022-10-05 14:00:00;vlinder02;17.5;19.5;75.0;0.0;0.0;8.5;20.9;285.0;101578.0;101476.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.022379;3.709695;Sterre;Gent
2022-10-05 15:00:00;vlinder02;17.7;18.8;76.0;0.0;0.0;5.5;17.7;255.0;101570.0;101468.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.022379;3.709695;Sterre;Gent
2022-10-05 16:00:00;vlinder02;17.9;18.1;76.0;0.0;0.0;7.7;24.1;235.0;101593.0;101491.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.022379;3.709695;Sterre;Gent
2022-10-05 17:00:00;vlinder02;18.1;17.8;77.0;0.0;0.0;7.8;16.1;285.0;101621.0;101519.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.022379;3.709695;Sterre;Gent
2022-10-05 18:00:00;vlinder02;18.4;18.1;77.0;0.0;0.0;6.9;14.5;255.0;101726.0;101624.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.022379;3.709695;Sterre;Gent
2022-10-05 19:00:00;vlinder02;15.6;14.5;90.0;0.0;0.6;3.2;9.7;255.0;101846.0;101745.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.022379;3.709695;Sterre;Gent
2022-10-05 20:00:00;vlinder02;15.9;15.4;90.0;0.0;0.6;4.7;12.9;295.0;101991.0;101890.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.022379;3.709695;Sterre;Gent
2022-10-05 21:00:00;vlinder02;15.9;15.2;86.0;0.0;0.6;2.9;8.1;295.0;102142.0;102042.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.022379;3.709695;Sterre;Gent
2022-10-05 22:00:00;vlinder02;14.7;13.0;84.0;0.0;0.6;4.5;11.3;275.0;102277.0;102177.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.022379;3.709695;Sterre;Gent
2022-10-05 23:00:00;vlinder02;13.9;12.0;83.0;0.0;0.6;2.6;9.7;285.0;102399.0;102300.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.022379;3.709695;Sterre;Gent
2022-10-06 00:00:00;vlinder02;12.9;11.1;79.0;0.0;0.0;3.9;11.3;295.0;102497.0;102398.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.022379;3.709695;Sterre;Gent
2022-10-06 01:00:00;vlinder02;12.0;9.8;81.0;0.0;0.0;2.2;8.1;275.0;102628.0;102530.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.022379;3.709695;Sterre;Gent
2022-10-06 02:00:00;vlinder02;11.4;9.1;82.0;0.2;0.2;1.8;9.7;275.0;102701.0;102603.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.022379;3.709695;Sterre;Gent
2022-10-06 03:00:00;vlinder02;10.3;7.9;85.0;0.0;0.2;0.5;4.8;265.0;102762.0;102665.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.022379;3.709695;Sterre;Gent
2022-10-06 04:00:00;vlinder02;9.8;7.4;86.0;0.0;0.2;0.0;0.0;295.0;102848.0;102751.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.022379;3.709695;Sterre;Gent
2022-10-06 05:00:00;vlinder02;9.4;7.1;88.0;0.0;0.2;0.2;3.2;295.0;102947.0;102850.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.022379;3.709695;Sterre;Gent
2022-10-06 06:00:00;vlinder02;8.7;6.4;90.0;0.0;0.2;0.2;3.2;295.0;103005.0;102909.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.022379;3.709695;Sterre;Gent
2022-10-06 07:00:00;vlinder02;9.2;13.7;91.0;0.0;0.2;0.0;1.6;265.0;103085.0;102989.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.022379;3.709695;Sterre;Gent
2022-10-06 08:00:00;vlinder02;12.1;20.8;82.0;0.0;0.2;2.9;12.9;275.0;103141.0;103043.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.022379;3.709695;Sterre;Gent
2022-10-06 09:00:00;vlinder02;14.1;24.3;77.0;0.0;0.2;4.1;9.7;275.0;103192.0;103094.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;51.022379;3.709695;Sterre;Gent
